organ_label,as_label,cell_label,sex,modality,tool,organ_id,as_id,cell_id,count,percentage_of_total
right kidney,outer cortex of kidney,plasma cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:0000786,994.0,0.0003365309845027098
right kidney,kidney pyramid,podocyte,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:0000653,1047.483,0.002268358959644012
right kidney,kidney capsule,macula densa epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002015,CL:1000850,1052.095,0.02114524442177722
right kidney,kidney capsule,kidney interstitial fibroblast,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002015,CL:1000692,1052.991,0.02116325243341297
right kidney,outer cortex of kidney,kidney connecting tubule alpha-intercalated cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:4030020,1062.0,0.0003595532248912251
right kidney,renal papilla,kidney inner medulla collecting duct principal cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0001228,CL:1000718,1079.028,0.2626296258975785
right kidney,kidney pyramid,papillary tips cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1000597,1084.013,0.002347465878606702
right kidney,outer cortex of kidney,mast cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:0000097,1120.0,0.0003791898416931941
right kidney,outer cortex of kidney,mast cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:0000097,1229.121,0.002252703098562439
right kidney,kidney capsule,renal medullary fibroblast,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002015,CL:4030022,1246.182,0.0250460490583257
right kidney,outer cortex of kidney,endothelial cell of arteriole,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1000412,1325.038,0.002428497445176656
right kidney,renal column,kidney loop of Henle medullary thick ascending limb epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0001284,CL:1001108,1344.882,0.05215214328245693
right kidney,kidney pyramid,glomerular capillary endothelial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1001005,1368.161,0.002962797737610549
right kidney,outer cortex of kidney,non-classical monocyte,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:0000875,1374.725,0.0004654301385014966
right kidney,kidney capsule,kidney cortex collecting duct principal cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002015,CL:1000714,1376.043,0.02765602495010012
right kidney,renal column,epithelial cell of early distal convoluted tubule,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0001284,CL:4030016,1399.845,0.05428351112828556
right kidney,kidney pyramid,kidney cortex collecting duct intercalated cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1000715,1426.233,0.003088554567558574
right kidney,kidney pyramid,alternatively activated macrophage,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:0000890,1463.011,0.003168198538694896
right kidney,outer cortex of kidney,glomerular capillary endothelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1001005,1468.7,0.002691797667486485
right kidney,outer cortex of kidney,kidney outer medulla collecting duct intercalated cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1000717,1475.292,0.002703879324886955
right kidney,hilum of kidney,kidney loop of Henle cortical thick ascending limb epithelial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0008716,CL:1001109,1491.486,0.2700791177175737
right kidney,outer cortex of kidney,alternatively activated macrophage,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:0000890,1514.524,0.002775782781066453
right kidney,kidney capsule,kidney loop of Henle short descending thin limb epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002015,CL:4030012,1558.821,0.0313295387344291
right kidney,renal column,kidney loop of Henle long descending thin limb outer medulla epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0001284,CL:4030013,1602.741,0.06215145884670054
right kidney,hilum of kidney,kidney loop of Henle medullary thick ascending limb epithelial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0008716,CL:1001108,1666.916,0.3018460800767202
right kidney,outer cortex of kidney,mature NK T cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:0000814,1721.418,0.000582807338310549
right kidney,kidney pyramid,kidney connecting tubule principal cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:4030018,1745.379,0.003779675749033163
right kidney,outer cortex of kidney,papillary tips cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1000597,1748.95,0.0005921286371690284
right kidney,kidney pyramid,papillary tips cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1000597,1779.834,0.0009070479446803423
right kidney,renal column,kidney loop of Henle cortical thick ascending limb epithelial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0001284,CL:1001109,2023.194,0.2700791177175737
right kidney,renal column,kidney connecting tubule epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0001284,CL:1000768,2106.516,0.08168696157639709
right kidney,renal column,kidney loop of Henle thin ascending limb epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0001284,CL:1001107,2125.248,0.08241335537746437
right kidney,outer cortex of kidney,renal beta-intercalated cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:0002201,2135.246,0.003913426977810203
right kidney,kidney pyramid,parietal epithelial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1000452,2146.141,0.00464753906842341
right kidney,kidney pyramid,epithelial cell of proximal tubule segment 1,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:4030009,2203.518,0.004771790852965493
right kidney,kidney pyramid,T cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:0000084,2249.235000000001,0.004870792523215079
right kidney,renal column,kidney loop of Henle medullary thick ascending limb epithelial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0001284,CL:1001108,2261.164,0.3018460800767202
right kidney,kidney capsule,kidney loop of Henle long descending thin limb outer medulla epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002015,CL:4030013,2300.003000000001,0.04622598302037448
right kidney,kidney pyramid,Peritubular Capilary Endothelial ,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,ASCTB-TEMP:peritubular-capilary-endothelial,2368.401,0.005128850423710777
right kidney,kidney capsule,epithelial cell of proximal tubule segment 3,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002015,CL:4030011,2454.096999999999,0.04932299925363223
right kidney,renal papilla,renal medullary fibroblast,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0001228,CL:4030022,2559.828,0.3360057208817698
right kidney,kidney capsule,epithelial cell of proximal tubule segment 1,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002015,CL:4030009,2564.739,0.05154670731546531
right kidney,outer cortex of kidney,mesangial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:0000650,2655.886,0.004867643317158037
right kidney,kidney capsule,kidney loop of Henle cortical thick ascending limb epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002015,CL:1001109,2689.985999999999,0.05406394998660654
right kidney,renal papilla,kidney inner medulla collecting duct principal cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0001228,CL:1000718,2747.700000000001,0.3606659975853218
right kidney,renal column,kidney inner medulla collecting duct principal cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0001284,CL:1000718,2908.665,0.1127928798516655
right kidney,outer cortex of kidney,vasa recta ascending limb cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1001131,2935.978,0.005380989127930573
right kidney,kidney pyramid,monocyte-derived dendritic cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:0011031,2951.421,0.006391399448994866
right kidney,kidney pyramid,kidney outer medulla collecting duct intercalated cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1000717,2971.651,0.006435208180739054
right kidney,kidney pyramid,podocyte,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:0000653,2997.365,0.001527532209580665
right kidney,kidney pyramid,renal interstitial pericyte,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1001318,3008.679,0.006515393535114923
right kidney,outer cortex of kidney,monocyte-derived dendritic cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:0011031,3087.076,0.001045167731906124
right kidney,outer cortex of kidney,epithelial cell of proximal tubule segment 2,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:4030010,3092.029,0.005666995608361522
right kidney,renal column,kidney loop of Henle short descending thin limb epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0001284,CL:4030012,3096.826,0.1200894303536206
right kidney,kidney capsule,kidney loop of Henle thin ascending limb epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002015,CL:1001107,3128.057,0.06286840050589651
right kidney,kidney capsule,kidney connecting tubule epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002015,CL:1000768,3390.01,0.06813319143448927
right kidney,kidney pyramid,kidney outer medulla collecting duct principal cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1000716,3460.530000000001,0.007493891767806154
right kidney,outer cortex of kidney,kidney connecting tubule principal cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:4030018,3479.738,0.006377579241413552
right kidney,kidney capsule,kidney loop of Henle medullary thick ascending limb epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002015,CL:1001108,3580.251,0.0719566982889495
right kidney,kidney pyramid,conventional dendritic cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:0000990,3601.716,0.001835524602363087
right kidney,outer cortex of kidney,B cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:0000236,3609.0,0.001221871552384587
right kidney,kidney pyramid,endothelial cell of arteriole,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1000412,3686.191999999999,0.001878575685876952
right kidney,outer cortex of kidney,T cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:0000084,3691.61,0.001249840188833047
right kidney,outer cortex of kidney,B cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:0000236,3703.247,0.006787221104872553
right kidney,outer cortex of kidney,T cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:0000084,3729.241,0.006834862276363426
right kidney,outer cortex of kidney,podocyte,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:0000653,3729.269,0.006834913594082967
right kidney,outer cortex of kidney,epithelial cell of proximal tubule segment 2,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:4030010,3803.303,0.001287655234358259
right kidney,kidney pyramid,monocyte-derived dendritic cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:0011031,3867.836999999999,0.001971146523332277
right kidney,kidney pyramid,glomerular capillary endothelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1001005,3923.533,0.001999530598660042
right kidney,kidney pyramid,alternatively activated macrophage,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:0000890,4083.853,0.002081233682481989
right kidney,kidney pyramid,T cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:0000084,4530.460000000001,0.002308835785503875
right kidney,outer cortex of kidney,endothelial cell of arteriole,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1000412,4602.415000000002,0.001558204477907485
right kidney,outer cortex of kidney,Descending Vasa Recta Endothelial ,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,ASCTB-TEMP:descending-vasa-recta-endothelial,4650.229,0.008522826700808882
right kidney,outer cortex of kidney,renal interstitial pericyte,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1001318,4852.717999999999,0.0088939436190983
right kidney,outer cortex of kidney,Peritubular Capilary Endothelial ,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,ASCTB-TEMP:peritubular-capilary-endothelial,4873.951999999999,0.008932860778267231
right kidney,renal column,epithelial cell of proximal tubule segment 1,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0001284,CL:4030009,4929.081999999999,0.191141074618427
right kidney,outer cortex of kidney,epithelial cell of late distal convoluted tubule,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:4030017,5284.755,0.001789219117711889
right kidney,kidney pyramid,kidney loop of Henle long descending thin limb outer medulla epithelial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:4030013,6053.295999999999,0.01310861199368129
right kidney,kidney pyramid,vasa recta ascending limb cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1001131,6114.286,0.01324068784880131
right kidney,kidney pyramid,macula densa epithelial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1000850,6573.065,0.01423418889382688
right kidney,kidney capsule,epithelial cell of early distal convoluted tubule,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002015,CL:4030016,6735.132,0.1353642136431912
right kidney,outer cortex of kidney,kidney outer medulla collecting duct principal cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1000716,6791.900999999999,0.0124480310952537
right kidney,kidney pyramid,renal beta-intercalated cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:0002201,6841.483,0.0148154569193984
right kidney,outer cortex of kidney,parietal epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1000452,7085.978000000001,0.01298700827416119
right kidney,kidney pyramid,kidney connecting tubule principal cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:4030018,7676.900999999999,0.003912340855138435
right kidney,kidney pyramid,kidney interstitial fibroblast,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1000692,7688.019,0.01664865852769295
right kidney,outer cortex of kidney,kidney cortex collecting duct intercalated cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1000715,7858.173000000002,0.01440226850419096
right kidney,outer cortex of kidney,alternatively activated macrophage,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:0000890,7860.492,0.00266126671170591
right kidney,kidney pyramid,B cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:0000236,8323.817,0.004242025437060586
right kidney,outer cortex of kidney,conventional dendritic cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:0000990,9110.0,0.003084303087343749
right kidney,kidney pyramid,kidney loop of Henle long descending thin limb inner medulla epithelial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:4030014,9374.073999999999,0.02029986619951443
right kidney,kidney pyramid,epithelial cell of proximal tubule segment 3,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:4030011,9780.087000000001,0.004984177070527327
right kidney,outer cortex of kidney,macula densa epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1000850,9870.794000000005,0.0180909513620478
right kidney,outer cortex of kidney,renal medullary fibroblast,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:4030022,10278.652,0.01883846359263653
right kidney,outer cortex of kidney,kidney interstitial fibroblast,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1000692,10337.662,0.01894661568656885
right kidney,kidney pyramid,mesangial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:0000650,10408.093,0.005304224643248672
right kidney,outer cortex of kidney,kidney loop of Henle long descending thin limb inner medulla epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:4030014,10562.84,0.01935931645266762
right kidney,kidney capsule,kidney inner medulla collecting duct principal cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002015,CL:1000718,10748.474,0.2160252732796159
right kidney,outer cortex of kidney,mesangial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:0000650,11494.348,0.003891553570077217
right kidney,outer cortex of kidney,kidney connecting tubule principal cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:4030018,11992.274,0.004060132571072686
right kidney,outer cortex of kidney,kidney cortex collecting duct principal cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1000714,12573.283,0.02304400752505445
right kidney,kidney pyramid,Peritubular Capilary Endothelial ,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,ASCTB-TEMP:peritubular-capilary-endothelial,13204.6,0.006729394589790983
right kidney,kidney pyramid,renal beta-intercalated cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:0002201,13704.537,0.006984174995334228
right kidney,kidney pyramid,kidney inner medulla collecting duct principal cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1000718,13973.404,0.03025986690010765
right kidney,outer cortex of kidney,glomerular capillary endothelial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1001005,14116.756,0.004779402207912007
right kidney,kidney pyramid,vasa recta ascending limb cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1001131,15430.884,0.007863964626364468
right kidney,outer cortex of kidney,kidney outer medulla collecting duct intercalated cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1000717,16585.383,0.00561518638767053
right kidney,outer cortex of kidney,epithelial cell of proximal tubule segment 3,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:4030011,17091.122,0.03132419305122008
right kidney,kidney pyramid,kidney outer medulla collecting duct intercalated cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1000717,17334.011,0.008833845769109054
right kidney,outer cortex of kidney,parietal epithelial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1000452,17480.964,0.005918396403396808
right kidney,kidney pyramid,renal interstitial pericyte,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1001318,17702.639,0.009021707822396956
right kidney,outer cortex of kidney,vasa recta ascending limb cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1001131,17908.928,0.006063288904656082
right kidney,kidney pyramid,Descending Vasa Recta Endothelial ,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,ASCTB-TEMP:descending-vasa-recta-endothelial,19436.637,0.04209067801988033
right kidney,outer cortex of kidney,renal interstitial pericyte,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1001318,19610.273,0.006639300280741356
right kidney,outer cortex of kidney,kidney outer medulla collecting duct principal cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1000716,19928.844,0.006747156429900322
right kidney,outer cortex of kidney,kidney loop of Henle thin ascending limb epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1001107,21066.751,0.03861062926623447
right kidney,outer cortex of kidney,renal beta-intercalated cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:0002201,21461.041,0.007265900660143884
right kidney,kidney pyramid,kidney outer medulla collecting duct principal cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1000716,21463.697,0.01093843709530868
right kidney,kidney pyramid,epithelial cell of early distal convoluted tubule,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:4030016,21950.691,0.04753494481555039
right kidney,kidney pyramid,kidney loop of Henle long descending thin limb inner medulla epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:4030014,22020.605,0.01122225134808508
right kidney,outer cortex of kidney,kidney cortex collecting duct intercalated cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1000715,22980.233,0.007780241886913139
right kidney,outer cortex of kidney,podocyte,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:0000653,24672.924,0.008353323344346615
right kidney,outer cortex of kidney,Peritubular Capilary Endothelial ,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,ASCTB-TEMP:peritubular-capilary-endothelial,25473.055,0.00862421758293931
right kidney,outer cortex of kidney,epithelial cell of proximal tubule segment 1,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:4030009,25715.73,0.04713116499742098
right kidney,outer cortex of kidney,kidney loop of Henle medullary thick ascending limb epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1001108,26758.349,0.04904205176277612
right kidney,kidney pyramid,renal medullary fibroblast,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:4030022,28149.594,0.06095887356667489
right kidney,kidney pyramid,kidney loop of Henle thin ascending limb epithelial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1001107,28549.937,0.06182582952775565
right kidney,kidney pyramid,kidney cortex collecting duct intercalated cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1000715,28854.881,0.01470516941751076
right kidney,kidney pyramid,Descending Vasa Recta Endothelial ,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,ASCTB-TEMP:descending-vasa-recta-endothelial,29617.716,0.01509392922257137
right kidney,kidney pyramid,macula densa epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1000850,29733.646,0.01515301005158508
right kidney,outer cortex of kidney,kidney connecting tubule epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1000768,33103.515,0.06067131780663432
right kidney,outer cortex of kidney,Descending Vasa Recta Endothelial ,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,ASCTB-TEMP:descending-vasa-recta-endothelial,33229.288,0.01125018612169425
right kidney,kidney pyramid,epithelial cell of proximal tubule segment 1,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:4030009,33401.416,0.01702219742527286
right kidney,outer cortex of kidney,kidney loop of Henle long descending thin limb outer medulla epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:4030013,33440.40199999999,0.06128875611316834
right kidney,kidney pyramid,kidney interstitial fibroblast,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1000692,35895.29200000001,0.01829313904122561
right kidney,kidney pyramid,kidney connecting tubule epithelial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1000768,36564.115,0.07918079611955897
right kidney,kidney pyramid,parietal epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1000452,37215.21000000001,0.01896580228344178
right kidney,kidney pyramid,kidney loop of Henle medullary thick ascending limb epithelial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1001108,37587.1,0.08139610385279325
right kidney,outer cortex of kidney,kidney loop of Henle long descending thin limb inner medulla epithelial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:4030014,38487.41,0.01303038830810809
right kidney,outer cortex of kidney,kidney loop of Henle cortical thick ascending limb epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1001109,39768.03799999999,0.07288589359904257
right kidney,outer cortex of kidney,epithelial cell of early distal convoluted tubule,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:4030016,39943.42200000002,0.07320733313204082
right kidney,outer cortex of kidney,renal medullary fibroblast,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:4030022,41406.482,0.01401867620951079
right kidney,kidney pyramid,kidney cortex collecting duct principal cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1000714,47365.703,0.1025719909343514
right kidney,kidney pyramid,kidney loop of Henle short descending thin limb epithelial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:4030012,48210.29,0.1044009719189105
right kidney,outer cortex of kidney,macula densa epithelial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1000850,64243.649,0.02175048133402065
right kidney,outer cortex of kidney,kidney cortex collecting duct principal cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1000714,68991.674,0.02335798387697184
right kidney,kidney pyramid,renal medullary fibroblast,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:4030022,78347.888,0.03992804428977402
right kidney,outer cortex of kidney,kidney inner medulla collecting duct principal cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1000718,87112.59899999997,0.1596578544269663
right kidney,kidney pyramid,kidney loop of Henle thin ascending limb epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1001107,90230.579,0.04598376097392635
right kidney,outer cortex of kidney,kidney loop of Henle medullary thick ascending limb epithelial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1001108,93442.701,0.03163618124962007
right kidney,outer cortex of kidney,kidney loop of Henle short descending thin limb epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:4030012,94335.08600000002,0.1728950530788704
right kidney,kidney pyramid,kidney loop of Henle long descending thin limb outer medulla epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:4030013,97574.79199999997,0.04972655569913367
right kidney,outer cortex of kidney,kidney interstitial fibroblast,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:1000692,98464.486,0.03333636862387655
right kidney,kidney pyramid,kidney cortex collecting duct principal cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1000714,98782.69099999999,0.05034213125580438
right kidney,outer cortex of kidney,kidney loop of Henle short descending thin limb epithelial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0002189,CL:4030012,99887.005,0.03381798001174758
right kidney,kidney pyramid,kidney loop of Henle cortical thick ascending limb epithelial cell,Male,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1001109,105493.791,0.2284502812949354
right kidney,kidney pyramid,kidney loop of Henle short descending thin limb epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:4030012,149933.143,0.07640968157570527
right kidney,kidney pyramid,kidney connecting tubule epithelial cell,Female,sc_transcriptomics,azimuth,UBERON:0004539,UBERON:0004200,CL:1000768,152755.224,0.07784788467260725
